bc_id,short_name,ncit_code,ncit_dec_code
C139229,"Medical Research Council Manual Muscle Test Score, Plantar Flexion",C139229,C82515
C139229,"Medical Research Council Manual Muscle Test Score, Plantar Flexion",C139229,C46126
C171082,Medical Status,C171082,
C209689,Medicare Indicator,C209689,C25372
C209689,Medicare Indicator,C209689,C82515
C209689,Medicare Indicator,C209689,C70856
C102666,Member of High Risk Population,C102666,C82515
C102666,Member of High Risk Population,C102666,C25372
C102666,Member of High Risk Population,C102666,C70856
C204694,Menarche Indicator,C204694,C70856
C204694,Menarche Indicator,C204694,C82515
C106541,Menopause Status,C106541,C82515
C106541,Menopause Status,C106541,C70856
C156586,Menses Duration,C156586,C82515
C156586,Menses Duration,C156586,C42574
C156586,Menses Duration,C156586,C70856
C156585,Menses Flow Rate Description,C156585,C70856
C156585,Menses Flow Rate Description,C156585,C82515
C119549,Menstrual Cycle Duration,C119549,C70856
C119549,Menstrual Cycle Duration,C119549,C42574
C119549,Menstrual Cycle Duration,C119549,C82515
C156587,Menstrual Cycle Regularity,C156587,C70856
C156587,Menstrual Cycle Regularity,C156587,C82515
C123623,Metabolic Response,C123623,C25372
C123623,Metabolic Response,C123623,C70856
C123623,Metabolic Response,C123623,C51824
C123623,Metabolic Response,C123623,C117043
C123623,Metabolic Response,C123623,C82515
C132456,Metastatic Disease Indicator,C132456,C70713
C132456,Metastatic Disease Indicator,C132456,C171435
C132456,Metastatic Disease Indicator,C132456,C25692
C132456,Metastatic Disease Indicator,C132456,C82515
C132456,Metastatic Disease Indicator,C132456,C25372
C132456,Metastatic Disease Indicator,C132456,C70856
C71460,Method,C71460,
C18477,Microarray Analysis,C18477,C70856
C18477,Microarray Analysis,C18477,C117062
C18477,Microarray Analysis,C18477,C82515
C18477,Microarray Analysis,C18477,C25372
C18477,Microarray Analysis,C18477,C25692
C18477,Microarray Analysis,C18477,C171435
C18477,Microarray Analysis,C18477,C70713
C187780,Microbial-induced Antibody Measurement,C187780,
C181394,Microbial-induced IgG Antibody Measurement,C181394,C82515
C181394,Microbial-induced IgG Antibody Measurement,C181394,C48207
C181394,Microbial-induced IgG Antibody Measurement,C181394,C70856
C181394,Microbial-induced IgG Antibody Measurement,C181394,C46126
C181394,Microbial-induced IgG Antibody Measurement,C181394,C117062
C181394,Microbial-induced IgG Antibody Measurement,C181394,C82535
C181394,Microbial-induced IgG Antibody Measurement,C181394,C218437
C181394,Microbial-induced IgG Antibody Measurement,C181394,C42647
C181394,Microbial-induced IgG Antibody Measurement,C181394,C25692
C181394,Microbial-induced IgG Antibody Measurement,C181394,C25372
C181394,Microbial-induced IgG Antibody Measurement,C181394,C70713
C187786,Microbial-induced IgM Antibody Measurement,C187786,C48207
C187786,Microbial-induced IgM Antibody Measurement,C187786,C70713
C187786,Microbial-induced IgM Antibody Measurement,C187786,C70856
C187786,Microbial-induced IgM Antibody Measurement,C187786,C42647
C187786,Microbial-induced IgM Antibody Measurement,C187786,C82535
C187786,Microbial-induced IgM Antibody Measurement,C187786,C218437
C187786,Microbial-induced IgM Antibody Measurement,C187786,C25372
C187786,Microbial-induced IgM Antibody Measurement,C187786,C25692
C187786,Microbial-induced IgM Antibody Measurement,C187786,C82515
C49188,Microbiology Test,C49188,
C64822,Microcyte Count,C64822,C70856
C64822,Microcyte Count,C64822,C93566
C64822,Microcyte Count,C64822,C82515
C64822,Microcyte Count,C64822,C70713
C201227,Microcyte to Erythrocyte Ratio Measurement,C201227,C93566
C201227,Microcyte to Erythrocyte Ratio Measurement,C201227,C70713
C201227,Microcyte to Erythrocyte Ratio Measurement,C201227,C82515
C201227,Microcyte to Erythrocyte Ratio Measurement,C201227,C48570
C201227,Microcyte to Erythrocyte Ratio Measurement,C201227,C70856
C202140,Micrometastasis Present Indicator,C202140,C25372
C202140,Micrometastasis Present Indicator,C202140,C25692
C202140,Micrometastasis Present Indicator,C202140,C70856
C202140,Micrometastasis Present Indicator,C202140,C82515
C202140,Micrometastasis Present Indicator,C202140,C70713
C202140,Micrometastasis Present Indicator,C202140,C171435
C63331,Microsatellite Instability Analysis,C63331,
C181332,Microsatellite Instability Length Assessment,C181332,C25372
C181332,Microsatellite Instability Length Assessment,C181332,C164533
C181332,Microsatellite Instability Length Assessment,C181332,C70713
C181332,Microsatellite Instability Length Assessment,C181332,C82535
C181332,Microsatellite Instability Length Assessment,C181332,C117039
C181332,Microsatellite Instability Length Assessment,C181332,C82515
C181332,Microsatellite Instability Length Assessment,C181332,C117062
C181332,Microsatellite Instability Length Assessment,C181332,C70856
C181332,Microsatellite Instability Length Assessment,C181332,C164528
C124475,Mid-Upper Arm Circumference,C124475,C70856
C124475,Mid-Upper Arm Circumference,C124475,C42578
C124475,Mid-Upper Arm Circumference,C124475,C82515
C209685,Military Health Insurance Indicator,C209685,C25372
C209685,Military Health Insurance Indicator,C209685,C70856
C209685,Military Health Insurance Indicator,C209685,C82515
C171085,Military Status,C171085,C82515
C171085,Military Status,C171085,C70856
C171085,Military Status,C171085,C25372
C120936,Minute Volume,C120936,C82515
C120936,Minute Volume,C120936,C70856
C120936,Minute Volume,C120936,C48568
C122191,Miscarriage Indicator,C122191,C70856
C122191,Miscarriage Indicator,C122191,C82515
C74957,Mixed Category Laboratory Procedure,C74957,
C191038,Modified Van Assche Index Clinical Classification,C191038,C25372
C191038,Modified Van Assche Index Clinical Classification,C191038,C82525
C191038,Modified Van Assche Index Clinical Classification,C191038,C82556
C191038,Modified Van Assche Index Clinical Classification,C191038,C82515
C190945,Modified Van Assche Index Clinical Classification Question,C190945,
C19770,Molecular Analysis,C19770,
C18194,Molecular Diagnostic Method,C18194,
C64823,Monocyte Count,C64823,C70856
C64823,Monocyte Count,C64823,C67391
C64823,Monocyte Count,C64823,C70713
C64823,Monocyte Count,C64823,C82515
C64823,Monocyte Count,C64823,C93566
C35867,Morphologic Finding,C35867,
C154887,Motion Tenderness Indicator,C154887,C70856
C154887,Motion Tenderness Indicator,C154887,C82515
C154887,Motion Tenderness Indicator,C154887,C25185
C154887,Motion Tenderness Indicator,C154887,C13717
C127794,Multiple Site European Union State Trial Indicator,C127794,C117460
C127794,Multiple Site European Union State Trial Indicator,C127794,C117461
C127794,Multiple Site European Union State Trial Indicator,C127794,C117458
C127794,Multiple Site European Union State Trial Indicator,C127794,C83445
C127794,Multiple Site European Union State Trial Indicator,C127794,C49691
C127794,Multiple Site European Union State Trial Indicator,C127794,C83447
C181501,Muscle Endurance Measurement,C181501,C13717
C181501,Muscle Endurance Measurement,C181501,C25185
C181501,Muscle Endurance Measurement,C181501,C82535
C181501,Muscle Endurance Measurement,C181501,C70856
C181501,Muscle Endurance Measurement,C181501,C42574
C181501,Muscle Endurance Measurement,C181501,C82515
C167264,Musculoskeletal Examination,C167264,C82515
C167264,Musculoskeletal Examination,C167264,C51824
C167264,Musculoskeletal Examination,C167264,C82535
C167264,Musculoskeletal Examination,C167264,C25185
C167264,Musculoskeletal Examination,C167264,C13717
C167264,Musculoskeletal Examination,C167264,C70856
C110937,Musculoskeletal Finding,C110937,
C111280,Myocardial Infarction ECG Assessment,C111280,C25372
C111280,Myocardial Infarction ECG Assessment,C111280,C70856
C111280,Myocardial Infarction ECG Assessment,C111280,C62164
C111280,Myocardial Infarction ECG Assessment,C111280,C82535
C111280,Myocardial Infarction ECG Assessment,C111280,C51824
C111280,Myocardial Infarction ECG Assessment,C111280,C82515
C111280,Myocardial Infarction ECG Assessment,C111280,C50282
C42614,Name,C42614,
C156472,Name and Version,C156472,
C171506,Name of Epidemic or Pandemic,C171506,C49691
C171506,Name of Epidemic or Pandemic,C171506,C83447
C171506,Name of Epidemic or Pandemic,C171506,C83445
C28407,National Origin,C28407,C25372
C28407,National Origin,C28407,C70856
C28407,National Origin,C28407,C82515
C98762,Natural Killer Cell Count,C98762,C70856
C98762,Natural Killer Cell Count,C98762,C93566
C98762,Natural Killer Cell Count,C98762,C67391
C98762,Natural Killer Cell Count,C98762,C70713
C98762,Natural Killer Cell Count,C98762,C82515
C154891,Neck Circumference,C154891,C82515
C154891,Neck Circumference,C154891,C42578
C154891,Neck Circumference,C154891,C70856
C15190,Needle Biopsy,C15190,C117511
C15190,Needle Biopsy,C15190,C171435
C15190,Needle Biopsy,C15190,C127786
C15190,Needle Biopsy,C15190,C117512
C15190,Needle Biopsy,C15190,C25692
C15190,Needle Biopsy,C15190,C117530
C15190,Needle Biopsy,C15190,C25372
C15190,Needle Biopsy,C15190,C117529
C15190,Needle Biopsy,C15190,C25185
C15190,Needle Biopsy,C15190,C171000
C15190,Needle Biopsy,C15190,C54215
C64830,Neutrophil Band Form Count,C64830,C82515
C64830,Neutrophil Band Form Count,C64830,C70713
C64830,Neutrophil Band Form Count,C64830,C93566
C64830,Neutrophil Band Form Count,C64830,C70856
C64830,Neutrophil Band Form Count,C64830,C67391
C64831,Neutrophil Band Form to Leukocyte Ratio,C64831,C82515
C64831,Neutrophil Band Form to Leukocyte Ratio,C64831,C70713
C64831,Neutrophil Band Form to Leukocyte Ratio,C64831,C48570
C64831,Neutrophil Band Form to Leukocyte Ratio,C64831,C70856
C64831,Neutrophil Band Form to Leukocyte Ratio,C64831,C93566
C51950,Neutrophil Count,C51950,C70713
C51950,Neutrophil Count,C51950,C67391
C51950,Neutrophil Count,C51950,C93566
C51950,Neutrophil Count,C51950,C70856
C51950,Neutrophil Count,C51950,C82515
C64827,Neutrophil to Leukocyte Ratio Measurement,C64827,C82515
C64827,Neutrophil to Leukocyte Ratio Measurement,C64827,C70713
C64827,Neutrophil to Leukocyte Ratio Measurement,C64827,C48570
C64827,Neutrophil to Leukocyte Ratio Measurement,C64827,C93566
C64827,Neutrophil to Leukocyte Ratio Measurement,C64827,C70856
C142362,New Lesion Indicator,C142362,C25372
C142362,New Lesion Indicator,C142362,C70856
C142362,New Lesion Indicator,C142362,C82515
C142362,New Lesion Indicator,C142362,C117043
C142362,New Lesion Indicator,C142362,C51824
C103420,New Lesion Progression,C103420,C51824
C103420,New Lesion Progression,C103420,C82515
C103420,New Lesion Progression,C103420,C117043
C103420,New Lesion Progression,C103420,C70856
C103420,New Lesion Progression,C103420,C25372
C119238,New or Worsening Symptom,C119238,C25372
C119238,New or Worsening Symptom,C119238,C82546
C119238,New or Worsening Symptom,C119238,C25692
C119238,New or Worsening Symptom,C119238,C82515
C119238,New or Worsening Symptom,C119238,C117050
C119238,New or Worsening Symptom,C119238,C70856
C147403,Nicotine Measurement,C147403,C82515
C147403,Nicotine Measurement,C147403,C70713
C147403,Nicotine Measurement,C147403,C70856
C147403,Nicotine Measurement,C147403,C48207
C64810,Nitrite Measurement,C64810,C93566
C64810,Nitrite Measurement,C64810,C70856
C64810,Nitrite Measurement,C64810,C70713
C64810,Nitrite Measurement,C64810,C48207
C64810,Nitrite Measurement,C64810,C82515
C44414,Nitrosonornicotine,C44414,C70856
C44414,Nitrosonornicotine,C44414,C48207
C44414,Nitrosonornicotine,C44414,C70713
C150824,Non-Protocol Disposition Event,C150824,
C135480,Non-Target Enhancing Lesion Response,C135480,C70856
C135480,Non-Target Enhancing Lesion Response,C135480,C51824
C135480,Non-Target Enhancing Lesion Response,C135480,C117043
C135480,Non-Target Enhancing Lesion Response,C135480,C82515
C135480,Non-Target Enhancing Lesion Response,C135480,C25372
C161483,Non-Target Indicator,C161483,C51824
C161483,Non-Target Indicator,C161483,C82515
C161483,Non-Target Indicator,C161483,C70856
C161483,Non-Target Indicator,C161483,C117043
C135481,Non-Target Non-Enhancing Lesion Response,C135481,C70856
C135481,Non-Target Non-Enhancing Lesion Response,C135481,C25372
C135481,Non-Target Non-Enhancing Lesion Response,C135481,C51824
C135481,Non-Target Non-Enhancing Lesion Response,C135481,C117043
C135481,Non-Target Non-Enhancing Lesion Response,C135481,C82515
C147406,Nornicotine Measurement,C147406,C64571
C147406,Nornicotine Measurement,C147406,C70713
C147406,Nornicotine Measurement,C147406,C82515
C147406,Nornicotine Measurement,C147406,C70856
C25337,Number,C25337,
C106550,Number of Abortions,C106550,C82515
C106550,Number of Abortions,C106550,C70856
C135500,Number of Biological Brothers,C135500,C70856
C135500,Number of Biological Brothers,C135500,C82515
C135500,Number of Biological Brothers,C135500,C25372
C135501,Number of Biological Sisters,C135501,C70856
C135501,Number of Biological Sisters,C135501,C82515
C135501,Number of Biological Sisters,C135501,C25372
C158275,Number of Births,C158275,C82515
C158275,Number of Births,C158275,C70856
C189358,Number of Cesarean Sections,C189358,C82515
C189358,Number of Cesarean Sections,C189358,C70856
C19309,Number of Children in Household,C19309,C25372
C19309,Number of Children in Household,C19309,C70856
C19309,Number of Children in Household,C19309,C82515
C181528,Number of Continuous Days of Menstrual Bleeding and/or Spotting,C181528,C70856
C181528,Number of Continuous Days of Menstrual Bleeding and/or Spotting,C181528,C82515
C122189,Number of Early Term Births,C122189,C82515
C122189,Number of Early Term Births,C122189,C70856
C120832,Number of Ectopic Pregnancies,C120832,C82515
C120832,Number of Ectopic Pregnancies,C120832,C70856
C201478,Number of Female Sexual Partners,C201478,C70856
C201478,Number of Female Sexual Partners,C201478,C82515
C198360,Number of First Degree Biological Relatives,C198360,C82515
C198360,Number of First Degree Biological Relatives,C198360,C25372
C198360,Number of First Degree Biological Relatives,C198360,C70856
C122190,Number of Full Term Births,C122190,C82515
C122190,Number of Full Term Births,C122190,C70856
C139265,Number of Full Term Live Births,C139265,C82515
C139265,Number of Full Term Live Births,C139265,C70856
C126063,Number of Groups or Cohorts,C126063,C49691
C126063,Number of Groups or Cohorts,C126063,C83445
C126063,Number of Groups or Cohorts,C126063,C83447
C120835,Number of Induced Abortions,C120835,C70856
C120835,Number of Induced Abortions,C120835,C82515
C120834,Number of Late Fetal Deaths,C120834,C82515
C120834,Number of Late Fetal Deaths,C120834,C70856
C178141,Number of Live Births,C178141,C70856
C178141,Number of Live Births,C178141,C82515
C201477,Number of Male Sexual Partners,C201477,C70856
C201477,Number of Male Sexual Partners,C201477,C82515
C201475,Number of New Female Sexual Partners,C201475,C82515
C201475,Number of New Female Sexual Partners,C201475,C70856
C201474,Number of New Male Sexual Partners,C201474,C70856
C201474,Number of New Male Sexual Partners,C201474,C82515
C201476,Number of New Oral Sexual Partners,C201476,C70856
C201476,Number of New Oral Sexual Partners,C201476,C82515
C201479,Number of Oral Sexual Partners,C201479,C70856
C201479,Number of Oral Sexual Partners,C201479,C82515
C198363,Number of People in Household,C198363,C70856
C198363,Number of People in Household,C198363,C25372
C198363,Number of People in Household,C198363,C82515
C106551,Number of Pregnancies,C106551,C70856
C106551,Number of Pregnancies,C106551,C82515
C122193,Number of Premature Births,C122193,C82515
C122193,Number of Premature Births,C122193,C70856
C139266,Number of Premature Live Births,C139266,C82515
C139266,Number of Premature Live Births,C139266,C70856
C120836,Number of Previous Pregnancies,C120836,C82515
C120836,Number of Previous Pregnancies,C120836,C70856
C130195,Number of Renal Arteries,C130195,C13717
C130195,Number of Renal Arteries,C130195,C70856
C130195,Number of Renal Arteries,C130195,C25185
C130195,Number of Renal Arteries,C130195,C82535
C130195,Number of Renal Arteries,C130195,C82515
C130196,Number of Renal Veins,C130196,C13717
C130196,Number of Renal Veins,C130196,C82515
C130196,Number of Renal Veins,C130196,C82535
C130196,Number of Renal Veins,C130196,C70856
C130196,Number of Renal Veins,C130196,C25185
C120837,Number of Spontaneous Abortions,C120837,C70856
C120837,Number of Spontaneous Abortions,C120837,C82515
C139267,Number of Stillbirths,C139267,C82515
C139267,Number of Stillbirths,C139267,C70856
C127795,Number of Trial Sites within European Union State,C127795,C49691
C127795,Number of Trial Sites within European Union State,C127795,C83445
C127795,Number of Trial Sites within European Union State,C127795,C83447
C189359,Number of Vaginal Deliveries,C189359,C82515
C189359,Number of Vaginal Deliveries,C189359,C70856
C209695,Number of Work Days Per Week Question,C209695,C82515
C209695,Number of Work Days Per Week Question,C209695,C25372
C209695,Number of Work Days Per Week Question,C209695,C70856
C122393,Number of Years of Education,C122393,C25372
C122393,Number of Years of Education,C122393,C82515
C122393,Number of Years of Education,C122393,C70856
C126064,Observational Model,C126064,C117460
C126064,Observational Model,C126064,C117461
C126064,Observational Model,C126064,C117458
