bc_id,short_name,synonyms
C160724,Residual Cancer Burden Class,RCB Class
C160724,Residual Cancer Burden Class,RCB Class
C160724,Residual Cancer Burden Class,RCB Class
C160724,Residual Cancer Burden Class,RCB Class
C160724,Residual Cancer Burden Class,RCB Class
C160723,Residual Cancer Burden Index,RCB Index
C160723,Residual Cancer Burden Index,RCB Index
C160723,Residual Cancer Burden Index,RCB Index
C160723,Residual Cancer Burden Index,RCB Index
C160723,Residual Cancer Burden Index,RCB Index
C160723,Residual Cancer Burden Index,RCB Index
C89836,Residual Volume,RV
C89836,Residual Volume,RV
C89836,Residual Volume,RV
C123568,Respiratory Exchange Ratio,RER
C123568,Respiratory Exchange Ratio,RER
C123568,Respiratory Exchange Ratio,RER
C49678,Respiratory Rate,RESP;RESPRATE
C49678,Respiratory Rate,RESP;RESPRATE
C49678,Respiratory Rate,RESP;RESPRATE
C198356,Respiratory System Examination,REEXAM
C198356,Respiratory System Examination,REEXAM
C45233,Respiratory System Finding,Respiratory;RESPIRATORY SYSTEM;Respiratory Finding
C94535,Response in Non-Target Lesion,NTRGRESP;Non-Target Response
C94535,Response in Non-Target Lesion,NTRGRESP;Non-Target Response
C94535,Response in Non-Target Lesion,NTRGRESP;Non-Target Response
C94535,Response in Non-Target Lesion,NTRGRESP;Non-Target Response
C94535,Response in Non-Target Lesion,NTRGRESP;Non-Target Response
C94534,Response in Target Lesion,TRGRESP;Target Response
C94534,Response in Target Lesion,TRGRESP;Target Response
C94534,Response in Target Lesion,TRGRESP;Target Response
C94534,Response in Target Lesion,TRGRESP;Target Response
C94534,Response in Target Lesion,TRGRESP;Target Response
C126071,Resubmission Letter,RESUBLTR
C126071,Resubmission Letter,RESUBLTR
C126071,Resubmission Letter,RESUBLTR
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C127777,Retained Biospecimen Contains DNA Indicator,Biospecimen Retention Contains DNA Ind;BRDNAIND
C126072,Retained Biospecimen Description,RTSPCDES
C126072,Retained Biospecimen Description,RTSPCDES
C126072,Retained Biospecimen Description,RTSPCDES
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C111307,Rhythm Not Otherwise Specified ECG Assessment,RHYNOS;Rhythm Not Otherwise Specified
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C38114,Route of Administration,route of administration (ROA);ROUTE;ROUTE OF ADMINISTRATION;Drug Route of Administration;Route of Drug Administration;Drug Administration Method
C191153,Rutgeerts Score - Rutgeerts Score,RUTG01-Rutgeerts Score;RUTG0101;Rutgeerts Score - Rutgeerts Score
C191153,Rutgeerts Score - Rutgeerts Score,RUTG01-Rutgeerts Score;RUTG0101;Rutgeerts Score - Rutgeerts Score
C191153,Rutgeerts Score - Rutgeerts Score,RUTG01-Rutgeerts Score;RUTG0101;Rutgeerts Score - Rutgeerts Score
C191153,Rutgeerts Score - Rutgeerts Score,RUTG01-Rutgeerts Score;RUTG0101;Rutgeerts Score - Rutgeerts Score
C190946,Rutgeerts Score Clinical Classification Question,Rutgeerts Score Clinical Classification;RUTGEERTS SCORE;RUTG01
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C171531,SARS-CoV-2 RNA Measurement,SAR2RNA;SARS-CoV-2 RNA
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C189317,SDTM Implementation Guide Medical Device Version,SDTM IG Medical Device Version;SDTMDVER;SDTMIG Medical Device Version;SDTMIG-MD Version
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C111363,"ST Segment, T wave, and U wave ECG Assessment","STSTWUW;ST Segment, T wave, and U wave"
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126073,SUSAR Reporting to EudraVigiliance Clinical Trial Module Indicator,SREVIND;SUSAR Reporting to EVCTM Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C126074,SUSAR Reporting to National Competent Authority Indicator,SRNCAIND;SUSAR Reporting to NCA Indicator
C87054,Sagittal Abdominal Diameter,SAD
C87054,Sagittal Abdominal Diameter,SAD
C87054,Sagittal Abdominal Diameter,SAD
C139256,Salazar-Knowles Equation Parameter A,SALKA
C139256,Salazar-Knowles Equation Parameter A,SALKA
C139257,Salazar-Knowles Equation Parameter B,SALKB
C139257,Salazar-Knowles Equation Parameter B,SALKB
C139258,"Salazar-Knowles Equation, K Parameter","Salazar-Knowles Equation, K;SALKK"
C139258,"Salazar-Knowles Equation, K Parameter","Salazar-Knowles Equation, K;SALKK"
C71492,Sampling Method,Sampling Design;Sampling Technique
C204693,Second Ventilatory Threshold,Anaerobic Threshold;Lactate Threshold;Respiratory Compensation Threshold;Ventilatory Threshold 2;VT2
C204693,Second Ventilatory Threshold,Anaerobic Threshold;Lactate Threshold;Respiratory Compensation Threshold;Ventilatory Threshold 2;VT2
C204693,Second Ventilatory Threshold,Anaerobic Threshold;Lactate Threshold;Respiratory Compensation Threshold;Ventilatory Threshold 2;VT2
C116142,Secondary Cause of Death,SECDTH
C116142,Secondary Cause of Death,SECDTH
C132460,Secondary Language Spoken,LNGSPS;Secondary Language Spoken
C132460,Secondary Language Spoken,LNGSPS;Secondary Language Spoken
C132460,Secondary Language Spoken,LNGSPS;Secondary Language Spoken
C98781,Secondary Outcome Measure,OUTMSSEC;SECONDARY OUTCOME MEASURE
C98781,Secondary Outcome Measure,OUTMSSEC;SECONDARY OUTCOME MEASURE
C98781,Secondary Outcome Measure,OUTMSSEC;SECONDARY OUTCOME MEASURE
C81997,Segmented Neutrophil Count,Segmented Neutrophils;NEUTSG
C81997,Segmented Neutrophil Count,Segmented Neutrophils;NEUTSG
C81997,Segmented Neutrophil Count,Segmented Neutrophils;NEUTSG
C81997,Segmented Neutrophil Count,Segmented Neutrophils;NEUTSG
C81997,Segmented Neutrophil Count,Segmented Neutrophils;NEUTSG
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,Segmented Neutrophils/Leukocytes;NEUTSGLE
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,Segmented Neutrophils/Leukocytes;NEUTSGLE
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,Segmented Neutrophils/Leukocytes;NEUTSGLE
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,Segmented Neutrophils/Leukocytes;NEUTSGLE
C82045,Segmented Neutrophil to Leukocyte Ratio Measurement,Segmented Neutrophils/Leukocytes;NEUTSGLE
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C15667,Sentinel Lymph Node Biopsy,SLNB;SNB;Sentinel Node Biopsy;Sentinel node biopsy alone
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C189439,Sequence Rearrangement,SEQREAR
C73495,Serum HCG Measurement,Serum Pregnancy Test;Serum Human Chorionic Gonadotropin;Serum HCG
C73495,Serum HCG Measurement,Serum Pregnancy Test;Serum Human Chorionic Gonadotropin;Serum HCG
C73495,Serum HCG Measurement,Serum Pregnancy Test;Serum Human Chorionic Gonadotropin;Serum HCG
C73495,Serum HCG Measurement,Serum Pregnancy Test;Serum Human Chorionic Gonadotropin;Serum HCG
C102708,Setting of Disease Contact,SETCON;Setting of Contact;Setting of Disease Contact
C102708,Setting of Disease Contact,SETCON;Setting of Contact;Setting of Disease Contact
C102708,Setting of Disease Contact,SETCON;Setting of Contact;Setting of Disease Contact
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB
C171439,Severe Acute Respiratory Syndrome Coronavirus 2 Antibody Measurement,SARS-CoV-2 Antibody Detection;SARS-CoV-2 Antibody Test;COVID-19 Antibody Test;COVID-19 Antibody Detection;SAR2AB
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C171532,Severe Acute Respiratory Syndrome Coronavirus 2 Measurement,SARSCOV2;SARS-CoV-2 Infection;COVID-19 Infection
C117962,Severity Criteria,SEVCRIT
C117962,Severity Criteria,SEVCRIT
C117962,Severity Criteria,SEVCRIT
C205472,Sex Assigned at Birth,SEXABRTH;Birth Sex;Sex Assigned at Birth
C205472,Sex Assigned at Birth,SEXABRTH;Birth Sex;Sex Assigned at Birth
C205472,Sex Assigned at Birth,SEXABRTH;Birth Sex;Sex Assigned at Birth
C209693,Sex Assigned for Clinical Purpose,SXCLUSE;Sex Assigned for Clinical Purpose;Sex for Clinical Use
C209693,Sex Assigned for Clinical Purpose,SXCLUSE;Sex Assigned for Clinical Purpose;Sex for Clinical Use
C209693,Sex Assigned for Clinical Purpose,SXCLUSE;Sex Assigned for Clinical Purpose;Sex for Clinical Use
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C49696,Sex of Study Group,Sex of Participants;SEXPOP
C84361,Sexual Orientation,SEXORIE;Sex Orientation;Sexual Orientation;Sexual Preference;Sexuality
C84361,Sexual Orientation,SEXORIE;Sex Orientation;Sexual Orientation;Sexual Preference;Sexuality
C84361,Sexual Orientation,SEXORIE;Sex Orientation;Sexual Orientation;Sexual Preference;Sexuality
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128986,Sharp Genant Bone Erosion Score,SGBESCR;Sharp/Genant Bone Erosion Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128987,Sharp Genant Joint Space Narrowing Score,SGJSNSCR;Sharp/Genant JSN Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128988,Sharp van der Heijde Bone Erosion Score,SVBESCR;Sharp/Van der Heijde Bone Erosion Score
C128989,Sharp van der Heijde Joint Space Narrowing Score,SVJSNSCR;Sharp/Van der Heijde JSN Score
C128989,Sharp van der Heijde Joint Space Narrowing Score,SVJSNSCR;Sharp/Van der Heijde JSN Score
C128989,Sharp van der Heijde Joint Space Narrowing Score,SVJSNSCR;Sharp/Van der Heijde JSN Score
